source	year	id	url	suppfile	genelist	geneerrors
dnaresearch	2014	/dnaresearch/article/21/2/207/404404	https://academic.oup.com/dnaresearch/dnaresearch/article/21/2/207/404404	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/2/10.1093/dnares/dst051/2/dst051-dst051supp_table5.xls	0	0
dnaresearch	2014	/dnaresearch/article/21/2/207/404404	https://academic.oup.com/dnaresearch/dnaresearch/article/21/2/207/404404	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/2/10.1093/dnares/dst051/2/dst051-dst051supp_table4.xls	0	0
dnaresearch	2014	/dnaresearch/article/21/2/207/404404	https://academic.oup.com/dnaresearch/dnaresearch/article/21/2/207/404404	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/2/10.1093/dnares/dst051/2/dst051-dst051supp_table3.xls	1	0
dnaresearch	2014	/dnaresearch/article/21/2/207/404404	https://academic.oup.com/dnaresearch/dnaresearch/article/21/2/207/404404	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/2/10.1093/dnares/dst051/2/dst051-dst051supp_table1.xls	1	0
dnaresearch	2014	/dnaresearch/article/21/2/217/404545	https://academic.oup.com/dnaresearch/dnaresearch/article/21/2/217/404545	http://rdp.cme.msu.edu/download/release10_22_containPosition.xls	n	n
dnaresearch	2014	/dnaresearch/article/21/2/217/404545	https://academic.oup.com/dnaresearch/dnaresearch/article/21/2/217/404545	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/2/10.1093/dnares/dst052/2/dst052-dst052supp_table5.xls	0	0
dnaresearch	2014	/dnaresearch/article/21/2/217/404545	https://academic.oup.com/dnaresearch/dnaresearch/article/21/2/217/404545	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/2/10.1093/dnares/dst052/2/dst052-dst052supp_table4.xls	0	0
dnaresearch	2014	/dnaresearch/article/21/2/217/404545	https://academic.oup.com/dnaresearch/dnaresearch/article/21/2/217/404545	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/2/10.1093/dnares/dst052/2/dst052-dst052supp_table3.xls	0	0
dnaresearch	2014	/dnaresearch/article/21/2/217/404545	https://academic.oup.com/dnaresearch/dnaresearch/article/21/2/217/404545	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/2/10.1093/dnares/dst052/2/dst052-dst052supp.xlsx	0	0
dnaresearch	2014	/dnaresearch/article/21/2/217/404545	https://academic.oup.com/dnaresearch/dnaresearch/article/21/2/217/404545	http://www.mothur.org/w/images/f/f1/Silva.gold.bacteria.zip	n	n
dnaresearch	2014	/dnaresearch/article/21/2/229/2754533	https://academic.oup.com/dnaresearch/dnaresearch/article/21/2/229/2754533		n	n
dnaresearch	2014	/dnaresearch/article/26/2/183/5419551?searchresult=1	https://academic.oup.com/dnaresearch/dnaresearch/article/26/2/183/5419551?searchresult=1	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/26/2/10.1093_dnares_dsz002/1/dsz002_supp.zip	n	n
dnaresearch	2014	/dnaresearch/article/21/3/231/393171	https://academic.oup.com/dnaresearch/dnaresearch/article/21/3/231/393171	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/3/10.1093/dnares/dst053/2/dst053-dst053supp_tables.xlsx	1	0
dnaresearch	2014	/dnaresearch/article/21/3/243/393500	https://academic.oup.com/dnaresearch/dnaresearch/article/21/3/243/393500		n	n
dnaresearch	2014	/dnaresearch/article/21/3/255/393600	https://academic.oup.com/dnaresearch/dnaresearch/article/21/3/255/393600	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/3/10.1093/dnares/dst055/2/dst055-dst055supp_table.xlsx	0	0
dnaresearch	2014	/dnaresearch/article/21/3/267/393841	https://academic.oup.com/dnaresearch/dnaresearch/article/21/3/267/393841	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/3/10.1093/dnares/dst056/2/dst056-dst056supp_table9.xlsx	0	0
dnaresearch	2014	/dnaresearch/article/21/3/267/393841	https://academic.oup.com/dnaresearch/dnaresearch/article/21/3/267/393841	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/3/10.1093/dnares/dst056/2/dst056-dst056supp_table8.xlsx	0	0
dnaresearch	2014	/dnaresearch/article/21/3/267/393841	https://academic.oup.com/dnaresearch/dnaresearch/article/21/3/267/393841	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/3/10.1093/dnares/dst056/2/dst056-dst056supp_table7.xlsx	0	0
dnaresearch	2014	/dnaresearch/article/21/3/267/393841	https://academic.oup.com/dnaresearch/dnaresearch/article/21/3/267/393841	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/3/10.1093/dnares/dst056/2/dst056-dst056supp_table6.xlsx	0	0
dnaresearch	2014	/dnaresearch/article/21/3/267/393841	https://academic.oup.com/dnaresearch/dnaresearch/article/21/3/267/393841	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/3/10.1093/dnares/dst056/2/dst056-dst056supp_table5.xlsx	0	0
dnaresearch	2014	/dnaresearch/article/21/3/267/393841	https://academic.oup.com/dnaresearch/dnaresearch/article/21/3/267/393841	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/3/10.1093/dnares/dst056/2/dst056-dst056supp_table4.xlsx	0	0
dnaresearch	2014	/dnaresearch/article/21/3/267/393841	https://academic.oup.com/dnaresearch/dnaresearch/article/21/3/267/393841	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/3/10.1093/dnares/dst056/2/dst056-dst056supp_table3.xlsx	0	0
dnaresearch	2014	/dnaresearch/article/21/3/267/393841	https://academic.oup.com/dnaresearch/dnaresearch/article/21/3/267/393841	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/3/10.1093/dnares/dst056/2/dst056-dst056supp_table2.xlsx	0	0
dnaresearch	2014	/dnaresearch/article/21/3/267/393841	https://academic.oup.com/dnaresearch/dnaresearch/article/21/3/267/393841	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/3/10.1093/dnares/dst056/2/dst056-dst056supp_table11.xlsx	0	0
dnaresearch	2014	/dnaresearch/article/21/3/267/393841	https://academic.oup.com/dnaresearch/dnaresearch/article/21/3/267/393841	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/3/10.1093/dnares/dst056/2/dst056-dst056supp_table10.xlsx	0	0
dnaresearch	2014	/dnaresearch/article/21/3/267/393841	https://academic.oup.com/dnaresearch/dnaresearch/article/21/3/267/393841	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/3/10.1093/dnares/dst056/2/dst056-dst056supp_table1.xlsx	0	0
dnaresearch	2014	/dnaresearch/article/21/3/285/393995	https://academic.oup.com/dnaresearch/dnaresearch/article/21/3/285/393995	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/3/10.1093/dnares/dst057/2/dst057-dst057supp_table7.xlsx	0	0
dnaresearch	2014	/dnaresearch/article/21/3/285/393995	https://academic.oup.com/dnaresearch/dnaresearch/article/21/3/285/393995	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/3/10.1093/dnares/dst057/2/dst057-dst057supp_table6.xlsx	0	0
dnaresearch	2014	/dnaresearch/article/21/3/285/393995	https://academic.oup.com/dnaresearch/dnaresearch/article/21/3/285/393995	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/3/10.1093/dnares/dst057/2/dst057-dst057supp_table5.xlsx	0	0
dnaresearch	2014	/dnaresearch/article/21/3/285/393995	https://academic.oup.com/dnaresearch/dnaresearch/article/21/3/285/393995	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/3/10.1093/dnares/dst057/2/dst057-dst057supp_table4.xlsx	0	0
dnaresearch	2014	/dnaresearch/article/21/3/285/393995	https://academic.oup.com/dnaresearch/dnaresearch/article/21/3/285/393995	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/3/10.1093/dnares/dst057/2/dst057-dst057supp_table3.xlsx	0	0
dnaresearch	2014	/dnaresearch/article/21/3/285/393995	https://academic.oup.com/dnaresearch/dnaresearch/article/21/3/285/393995	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/3/10.1093/dnares/dst057/2/dst057-dst057supp_table2.xlsx	0	0
dnaresearch	2014	/dnaresearch/article/21/3/285/393995	https://academic.oup.com/dnaresearch/dnaresearch/article/21/3/285/393995	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/3/10.1093/dnares/dst057/2/dst057-dst057supp_table1.xlsx	0	0
dnaresearch	2014	/dnaresearch/article/21/3/299/394334	https://academic.oup.com/dnaresearch/dnaresearch/article/21/3/299/394334	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/3/10.1093/dnares/dst058/2/dst058-dst058supp_table9.xlsx	1	0
dnaresearch	2014	/dnaresearch/article/21/3/299/394334	https://academic.oup.com/dnaresearch/dnaresearch/article/21/3/299/394334	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/3/10.1093/dnares/dst058/2/dst058-dst058supp_table8.xlsx	1	0
dnaresearch	2014	/dnaresearch/article/21/3/299/394334	https://academic.oup.com/dnaresearch/dnaresearch/article/21/3/299/394334	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/3/10.1093/dnares/dst058/2/dst058-dst058supp_table7.xlsx	1	0
dnaresearch	2014	/dnaresearch/article/21/3/299/394334	https://academic.oup.com/dnaresearch/dnaresearch/article/21/3/299/394334	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/3/10.1093/dnares/dst058/2/dst058-dst058supp_table6.xlsx	0	0
dnaresearch	2014	/dnaresearch/article/21/3/299/394334	https://academic.oup.com/dnaresearch/dnaresearch/article/21/3/299/394334	https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/21/3/10.1093/dnares/dst058/2/dst058-dst058supp_table5.xlsx	0	0
