source	year	id	url	suppfile
nature	2019	31043742	https://doi.org/10.1038/s41586-019-1173-8	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1173-8/MediaObjects/41586_2019_1173_MOESM6_ESM.xlsx
nature	2019	31043742	https://doi.org/10.1038/s41586-019-1173-8	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1173-8/MediaObjects/41586_2019_1173_MOESM7_ESM.xlsx
nature	2019	31043742	https://doi.org/10.1038/s41586-019-1173-8	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1173-8/MediaObjects/41586_2019_1173_MOESM8_ESM.xlsx
nature	2019	31043742	https://doi.org/10.1038/s41586-019-1173-8	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1173-8/MediaObjects/41586_2019_1173_MOESM9_ESM.xlsx
nature	2019	31043742	https://doi.org/10.1038/s41586-019-1173-8	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1173-8/MediaObjects/41586_2019_1173_MOESM10_ESM.xlsx
nature	2019	31043742	https://doi.org/10.1038/s41586-019-1173-8	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1173-8/MediaObjects/41586_2019_1173_MOESM11_ESM.xlsx
nature	2019	31043742	https://doi.org/10.1038/s41586-019-1173-8	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1173-8/MediaObjects/41586_2019_1173_MOESM12_ESM.xlsx
nature	2019	31043742	https://doi.org/10.1038/s41586-019-1173-8	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1173-8/MediaObjects/41586_2019_1173_MOESM13_ESM.xlsx
nature	2019	31043742	https://doi.org/10.1038/s41586-019-1173-8	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1173-8/MediaObjects/41586_2019_1173_MOESM14_ESM.xlsx
nature	2019	31043742	https://doi.org/10.1038/s41586-019-1173-8	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1173-8/MediaObjects/41586_2019_1173_MOESM15_ESM.xlsx
nature	2019	31043741	https://doi.org/10.1038/s41586-019-1172-9	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1172-9/MediaObjects/41586_2019_1172_MOESM3_ESM.xlsx
nature	2019	31043741	https://doi.org/10.1038/s41586-019-1172-9	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1172-9/MediaObjects/41586_2019_1172_MOESM4_ESM.xlsx
nature	2019	31043741	https://doi.org/10.1038/s41586-019-1172-9	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1172-9/MediaObjects/41586_2019_1172_MOESM5_ESM.xlsx
nature	2019	31043741	https://doi.org/10.1038/s41586-019-1172-9	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1172-9/MediaObjects/41586_2019_1172_MOESM6_ESM.xlsx
nature	2019	31043741	https://doi.org/10.1038/s41586-019-1172-9	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1172-9/MediaObjects/41586_2019_1172_MOESM7_ESM.xlsx
nature	2019	31043741	https://doi.org/10.1038/s41586-019-1172-9	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1172-9/MediaObjects/41586_2019_1172_MOESM8_ESM.xlsx
nature	2019	31043741	https://doi.org/10.1038/s41586-019-1172-9	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1172-9/MediaObjects/41586_2019_1172_MOESM9_ESM.xlsx
nature	2019	31043741	https://doi.org/10.1038/s41586-019-1172-9	https://static-content.springer.com/esm/art%3A10.1038%2Fs41586-019-1172-9/MediaObjects/41586_2019_1172_MOESM10_ESM.xlsx
